kosk_id,tarih,ilce,trafo_gerilimi_kV,akim_A,sicaklik_C,nem_orani,topraklama_direnci,koruma_rölesi_durumu,kapi_acik,ariza_var,anomali_skoru
BK016,2025-03-27,Beşikdüzü,0.379,76.2,30.3,47.3,1.95,0,0,0,0.33
BK016,2025-03-13,Vakfıkebir,0.399,78.2,25.7,66.8,2.22,1,0,1,0.21
BK016,2025-03-27,Tonya,0.377,108.2,26.7,60.4,1.63,0,0,0,0.08
BK016,2025-03-15,Hayrat,0.419,94.0,34.8,56.6,1.9,1,0,1,0.24
BK016,2025-03-26,Dernekpazarı,0.397,85.3,28.1,70.3,2.09,0,0,0,0.06
BK016,2025-03-15,Sürmene,0.372,119.9,26.5,75.1,1.23,0,0,0,0.02
BK016,2025-03-27,Dernekpazarı,0.389,80.3,24.7,62.0,3.13,0,0,0,0.14
BK016,2025-03-24,Köprübaşı,0.421,122.6,23.9,89.4,1.74,0,0,0,0.14
BK016,2025-03-22,Dernekpazarı,0.393,95.8,26.7,69.7,2.06,0,0,0,0.28
BK016,2025-03-31,Vakfıkebir,0.388,75.9,29.9,67.6,2.1,0,0,0,0.18
BK016,2025-03-01,Vakfıkebir,0.378,90.4,29.3,51.1,2.38,0,0,0,0.04
BK016,2025-03-31,Beşikdüzü,0.398,102.7,23.4,77.1,0.78,0,0,0,0.03
BK016,2025-03-14,Arsin,0.39,84.5,32.2,61.8,1.33,0,0,0,0.31
BK016,2025-03-16,Dernekpazarı,0.393,78.8,24.7,58.0,1.97,0,0,0,0.13
BK016,2025-03-05,Akçaabat,0.4,112.1,28.8,65.6,2.03,0,0,0,0.02
BK016,2025-03-29,Sürmene,0.403,81.9,30.4,61.0,2.43,0,0,0,0.2
BK016,2025-03-08,Çaykara,0.389,95.1,26.8,69.4,1.94,0,0,0,0.2
BK016,2025-03-20,Tonya,0.368,106.7,13.1,74.4,2.43,0,0,0,0.11
BK016,2025-03-31,Beşikdüzü,0.403,104.9,32.9,55.9,1.69,0,0,0,0.08
BK016,2025-03-30,Maçka,0.415,100.1,27.1,61.9,2.29,0,0,0,0.22
BK016,2025-03-24,Vakfıkebir,0.434,94.0,35.0,66.7,2.39,0,0,0,0.1
BK016,2025-03-14,Akçaabat,0.401,85.6,32.6,68.1,2.22,0,0,0,0.18
BK016,2025-03-25,Ortahisar,0.406,105.2,33.4,70.4,2.03,0,0,0,0.04
BK016,2025-03-21,Düzköy,0.403,102.8,20.0,61.9,1.83,0,0,0,0.18
BK016,2025-03-23,Dernekpazarı,0.406,150.2,34.7,64.8,2.22,0,0,0,0.46
BK016,2025-03-26,Düzköy,0.413,125.5,30.7,57.5,1.15,0,0,0,0.24
BK016,2025-03-11,Ortahisar,0.413,103.6,28.1,68.4,1.81,1,0,1,0.14
BK016,2025-03-04,Tonya,0.388,80.7,23.1,54.5,2.72,1,0,1,0.3
BK016,2025-03-25,Çaykara,0.37,114.4,29.5,70.8,2.48,0,0,0,0.09
BK016,2025-03-07,Maçka,0.414,103.7,30.2,74.5,2.3,0,0,0,0.12
BK016,2025-03-05,Dernekpazarı,0.41,96.5,32.3,63.2,2.61,0,1,0,0.11
BK016,2025-03-22,Çaykara,0.405,106.4,29.9,69.0,1.95,0,0,0,0.1
BK016,2025-03-09,Çaykara,0.447,104.7,31.1,59.0,1.92,0,1,0,0.11
BK016,2025-03-13,Çaykara,0.424,123.5,25.3,62.5,1.74,0,0,0,0.12
BK016,2025-03-19,Maçka,0.405,107.7,24.5,58.9,2.47,0,0,0,0.19
BK016,2025-03-14,Akçaabat,0.384,93.6,30.5,57.0,1.93,1,0,1,0.08
BK016,2025-03-15,Araklı,0.385,78.9,25.0,54.2,2.71,1,0,1,0.23
BK016,2025-03-10,Araklı,0.37,68.1,20.7,60.4,1.87,0,0,0,0.32
BK016,2025-03-25,Şalpazarı,0.426,125.2,32.0,81.6,2.52,0,0,0,0.13
BK016,2025-03-02,Çarşıbaşı,0.392,95.0,32.6,78.5,1.99,1,0,1,0.04
BK016,2025-03-11,Ortahisar,0.359,109.4,21.0,52.8,1.23,0,0,0,0.14
BK016,2025-03-14,Arsin,0.39,116.5,26.1,63.2,1.7,0,0,0,0.12
BK016,2025-03-16,Köprübaşı,0.419,106.9,29.9,74.7,1.48,0,0,0,0.09
BK016,2025-03-30,Şalpazarı,0.378,109.3,25.8,68.1,1.5,0,0,0,0.37
BK016,2025-03-30,Yomra,0.402,104.2,42.7,62.6,2.25,0,0,0,0.14
BK016,2025-03-30,Dernekpazarı,0.415,94.0,25.4,57.6,1.88,0,0,0,0.12
BK016,2025-03-27,Yomra,0.437,104.5,29.1,49.8,1.24,0,1,0,0.09
BK016,2025-03-15,Beşikdüzü,0.39,88.7,35.5,70.3,2.32,0,0,0,0.04
BK016,2025-03-10,Akçaabat,0.429,90.4,33.7,59.5,2.01,0,0,0,0.07
BK016,2025-03-27,Yomra,0.41,104.9,36.6,51.6,1.93,0,0,0,0.1
BK016,2025-03-22,Beşikdüzü,0.396,97.8,36.7,50.6,1.71,0,0,0,0.07
BK016,2025-03-13,Beşikdüzü,0.383,100.5,30.8,62.1,0.71,1,0,1,0.11
BK016,2025-03-01,Çaykara,0.425,95.3,25.5,44.0,2.29,1,0,1,0.2
BK016,2025-03-08,Akçaabat,0.384,118.2,28.1,68.4,1.8,0,0,0,0.14
BK016,2025-03-08,Şalpazarı,0.409,98.9,26.2,72.0,2.4,0,0,0,0.12
BK016,2025-03-08,Hayrat,0.397,65.6,34.9,58.0,2.21,0,0,0,0.03
BK016,2025-03-01,Köprübaşı,0.381,123.5,27.4,81.9,2.46,0,0,0,0.13
BK016,2025-03-02,Arsin,0.377,93.5,26.6,61.3,1.84,0,0,0,0.21
BK016,2025-03-26,Beşikdüzü,0.416,98.5,36.2,65.7,1.63,1,0,1,0.21
BK016,2025-03-18,Araklı,0.416,99.2,29.4,61.9,1.31,0,0,0,0.24
BK016,2025-03-31,Köprübaşı,0.38,89.0,32.7,60.8,2.04,0,0,0,0.05
BK016,2025-03-01,Çaykara,0.375,125.0,32.5,62.8,2.32,0,0,0,0.06
BK016,2025-03-28,Çarşıbaşı,0.405,94.3,20.4,78.3,1.75,1,0,1,0.13
BK016,2025-03-25,Akçaabat,0.384,97.6,28.4,75.8,1.84,0,0,0,0.24
BK016,2025-03-16,Maçka,0.399,104.9,25.6,67.6,2.48,0,0,0,0.07
BK016,2025-03-18,Araklı,0.382,102.9,34.8,55.3,2.39,0,0,0,0.26
BK016,2025-03-10,Of,0.413,96.2,35.1,65.2,1.12,0,0,0,0.43
BK016,2025-03-28,Yomra,0.371,110.4,28.2,76.6,2.2,0,0,0,0.17
BK016,2025-03-30,Hayrat,0.398,112.6,32.6,55.6,1.52,0,0,0,0.2
BK016,2025-03-18,Dernekpazarı,0.392,93.0,24.2,59.6,2.55,0,0,0,0.24
BK016,2025-03-06,Araklı,0.379,86.3,24.1,55.8,2.64,0,0,0,0.15
BK016,2025-03-21,Maçka,0.347,75.3,36.2,72.6,2.8,0,0,0,0.17
BK016,2025-03-01,Köprübaşı,0.358,92.5,39.0,56.6,2.75,0,0,0,0.22
BK016,2025-03-03,Dernekpazarı,0.391,101.7,17.1,66.9,2.05,0,0,0,0.3
BK016,2025-03-21,Yomra,0.406,101.4,31.2,61.2,1.35,0,0,0,0.09
BK016,2025-03-31,Tonya,0.428,78.7,27.8,52.2,2.49,0,1,0,0.49
BK016,2025-03-01,Of,0.39,83.4,22.2,67.4,1.86,0,0,0,0.19
BK016,2025-03-05,Beşikdüzü,0.401,96.8,29.2,59.8,2.65,0,0,0,0.02
BK016,2025-03-06,Çarşıbaşı,0.386,100.7,34.8,73.8,2.08,0,1,0,0.04
BK016,2025-03-22,Beşikdüzü,0.418,86.5,28.2,47.4,2.46,0,0,0,0.06
BK016,2025-03-14,Vakfıkebir,0.378,114.9,29.5,75.4,1.79,0,0,0,0.27
BK016,2025-03-29,Köprübaşı,0.399,100.4,36.0,60.7,2.13,0,0,0,0.09
BK016,2025-03-07,Vakfıkebir,0.367,91.8,34.5,68.1,1.27,0,0,0,0.3
BK016,2025-03-12,Of,0.451,100.4,18.1,89.9,1.53,0,0,0,0.04
BK016,2025-03-25,Çarşıbaşı,0.428,120.7,32.3,64.8,2.52,0,0,0,0.2
BK016,2025-03-10,Araklı,0.394,89.2,32.1,71.4,1.71,0,0,0,0.07
BK016,2025-03-23,Araklı,0.435,104.8,28.2,79.0,1.25,0,0,0,0.09
BK016,2025-03-21,Arsin,0.364,118.2,32.9,44.8,2.5,0,0,0,0.13
BK016,2025-03-03,Sürmene,0.387,84.7,28.2,57.8,2.24,0,0,0,0.06
BK016,2025-03-28,Of,0.407,98.8,33.1,57.9,1.78,0,0,0,0.15
BK016,2025-03-28,Ortahisar,0.444,120.5,29.4,71.7,1.52,1,0,1,0.07
BK016,2025-03-31,Yomra,0.404,115.0,19.4,72.5,2.55,0,0,0,0.01
BK016,2025-03-03,Beşikdüzü,0.433,94.2,30.1,54.3,2.37,0,0,0,0.14
BK016,2025-03-31,Vakfıkebir,0.363,105.2,31.3,65.1,2.32,0,0,0,0.12
BK016,2025-03-04,Şalpazarı,0.42,111.6,25.2,63.5,2.91,0,0,0,0.04
BK016,2025-03-11,Of,0.379,110.0,24.6,55.6,2.51,0,0,0,0.25
BK016,2025-03-17,Araklı,0.394,85.9,27.8,67.4,1.86,0,0,0,0.07
BK016,2025-03-15,Çaykara,0.405,96.7,28.2,69.0,1.73,0,0,0,0.11
BK016,2025-03-04,Tonya,0.404,81.8,32.7,60.2,1.42,1,0,1,0.2
BK016,2025-03-22,Beşikdüzü,0.393,118.6,39.3,41.6,2.48,0,0,0,0.09
BK016,2025-03-26,Arsin,0.364,139.1,23.9,61.3,2.49,0,0,0,0.42
BK016,2025-03-12,Arsin,0.41,108.7,33.7,68.1,2.63,0,0,0,0.09
BK016,2025-03-12,Vakfıkebir,0.39,102.5,35.2,66.3,1.41,0,0,0,0.06
BK016,2025-03-13,Maçka,0.417,123.5,33.0,75.8,1.11,0,0,0,0.23
BK016,2025-03-18,Beşikdüzü,0.42,93.0,23.7,86.7,2.5,0,0,0,0.18
BK016,2025-03-24,Ortahisar,0.406,98.3,31.7,68.1,1.96,0,0,0,0.32
BK016,2025-03-30,Arsin,0.369,101.3,25.3,80.6,1.48,0,0,0,0.18
BK016,2025-03-03,Vakfıkebir,0.403,110.5,26.9,87.2,1.91,0,0,0,0.17
BK016,2025-03-05,Dernekpazarı,0.425,84.9,33.7,61.9,0.87,0,0,0,0.21
BK016,2025-03-06,Çaykara,0.384,117.1,26.4,59.5,2.17,0,0,0,0.09
BK016,2025-03-27,Araklı,0.373,98.4,24.6,47.0,2.08,0,0,0,0.09
BK016,2025-03-07,Tonya,0.433,90.9,26.6,64.7,2.29,1,1,1,0.07
BK016,2025-03-30,Düzköy,0.4,88.0,26.6,84.5,2.35,0,0,0,0.24
BK016,2025-03-01,Dernekpazarı,0.394,111.2,26.1,41.2,2.08,0,0,0,0.08
BK016,2025-03-28,Hayrat,0.386,88.5,30.2,68.3,2.25,0,0,0,0.07
BK016,2025-03-26,Köprübaşı,0.398,120.4,37.0,46.4,2.9,0,0,0,0.06
BK016,2025-03-04,Çaykara,0.401,102.4,33.0,57.5,2.16,0,0,0,0.04
BK016,2025-03-25,Hayrat,0.405,84.6,35.4,52.9,1.45,0,0,0,0.14
BK016,2025-03-07,Vakfıkebir,0.424,105.1,42.7,64.7,2.28,0,1,0,0.13
BK016,2025-03-07,Tonya,0.343,128.0,34.7,68.8,1.81,0,0,0,0.03
BK016,2025-03-25,Arsin,0.378,129.6,24.5,74.8,2.62,0,0,0,0.3
BK016,2025-03-24,Yomra,0.394,108.1,32.4,58.2,2.13,0,0,0,0.08
BK016,2025-03-27,Tonya,0.377,97.6,32.6,55.2,2.16,0,0,0,0.12
BK016,2025-03-18,Şalpazarı,0.391,95.7,24.2,66.7,1.99,0,0,0,0.24
BK016,2025-03-13,Dernekpazarı,0.423,130.8,29.1,61.0,2.03,0,0,0,0.01
BK016,2025-03-21,Düzköy,0.374,93.1,27.1,60.4,2.77,0,0,0,0.3
BK016,2025-03-07,Akçaabat,0.419,93.7,24.9,62.4,2.31,1,0,1,0.04
BK016,2025-03-02,Şalpazarı,0.41,107.1,25.2,58.6,1.91,1,0,1,0.02
BK016,2025-03-07,Ortahisar,0.383,80.9,34.6,64.9,2.03,0,0,0,0.13
BK016,2025-03-19,Düzköy,0.39,83.6,30.8,65.5,1.85,0,0,0,0.28
BK016,2025-03-01,Düzköy,0.419,84.2,27.0,57.6,2.64,0,0,0,0.2
BK016,2025-03-21,Dernekpazarı,0.366,95.9,27.1,54.4,2.12,0,0,0,0.59
BK016,2025-03-14,Ortahisar,0.4,88.2,36.7,62.8,2.31,0,0,0,0.11
BK016,2025-03-11,Şalpazarı,0.424,95.9,19.6,49.5,1.71,0,1,0,0.07
BK016,2025-03-03,Sürmene,0.422,93.0,27.4,50.8,2.02,1,0,1,0.24
BK016,2025-03-27,Of,0.391,112.2,18.9,73.0,1.45,0,0,0,0.04
BK016,2025-03-20,Çaykara,0.381,93.8,24.6,70.7,0.68,0,0,0,0.25
BK016,2025-03-18,Of,0.391,100.2,25.4,80.0,1.15,0,0,0,0.03
BK016,2025-03-19,Sürmene,0.392,113.9,29.8,71.9,1.97,0,0,0,0.11
BK016,2025-03-16,Tonya,0.381,85.3,23.9,54.9,2.59,0,0,0,0.31
BK016,2025-03-18,Araklı,0.391,84.6,35.1,74.7,2.0,0,1,0,0.03
BK016,2025-03-24,Dernekpazarı,0.405,104.6,31.3,63.8,2.83,1,0,1,0.18
BK016,2025-03-04,Akçaabat,0.369,93.3,20.8,71.0,1.53,0,0,0,0.36
BK016,2025-03-26,Dernekpazarı,0.395,97.6,34.9,89.0,0.91,0,0,0,0.17
BK016,2025-03-08,Çarşıbaşı,0.391,83.9,33.5,59.9,2.18,0,0,0,0.22
BK016,2025-03-18,Köprübaşı,0.427,93.6,34.6,72.4,1.83,0,0,0,0.31
BK016,2025-03-10,Akçaabat,0.424,97.3,36.0,62.0,3.07,0,0,0,0.31
BK016,2025-03-28,Of,0.381,80.6,22.1,62.1,2.36,0,0,0,0.15
BK016,2025-03-02,Çarşıbaşı,0.417,114.4,27.2,63.5,1.82,0,0,0,0.15
BK016,2025-03-22,Sürmene,0.358,95.0,26.5,43.6,1.91,0,0,0,0.17
BK016,2025-03-23,Beşikdüzü,0.406,103.0,31.0,76.8,1.03,0,1,0,0.1
BK016,2025-03-27,Hayrat,0.373,116.2,37.2,57.8,2.08,0,0,0,0.01
BK016,2025-03-05,Beşikdüzü,0.42,120.1,30.3,67.1,1.54,0,0,0,0.22
BK016,2025-03-11,Köprübaşı,0.387,95.3,28.3,68.2,2.49,0,0,0,0.25
BK016,2025-03-03,Çaykara,0.395,116.9,26.2,69.1,2.08,0,0,0,0.11
BK016,2025-03-12,Arsin,0.406,110.5,29.2,67.6,2.37,1,0,1,0.03
BK016,2025-03-16,Çarşıbaşı,0.404,153.3,25.4,77.8,1.67,0,0,0,0.26
BK016,2025-03-24,Çarşıbaşı,0.42,138.2,31.4,62.0,2.47,0,0,0,0.16
BK016,2025-03-14,Ortahisar,0.414,112.9,28.2,55.9,1.19,0,0,0,0.13
BK016,2025-03-01,Çarşıbaşı,0.404,111.7,20.4,63.9,1.89,0,0,0,0.18
BK016,2025-03-11,Vakfıkebir,0.4,128.5,29.4,54.1,2.74,0,1,0,0.33
BK016,2025-03-23,Arsin,0.397,96.6,24.6,53.0,1.49,1,0,1,0.33
BK016,2025-03-28,Sürmene,0.426,127.4,23.9,56.7,2.0,0,0,0,0.35
BK016,2025-03-30,Çaykara,0.406,90.7,27.9,72.5,1.62,0,0,0,0.13
BK016,2025-03-20,Of,0.427,103.6,25.9,59.5,2.17,0,0,0,0.01
BK016,2025-03-12,Of,0.432,123.9,30.2,56.1,1.71,0,0,0,0.07
BK016,2025-03-04,Beşikdüzü,0.393,117.0,29.5,58.3,2.98,0,0,0,0.09
BK016,2025-03-25,Dernekpazarı,0.412,91.4,31.0,53.2,2.45,0,0,0,0.23
BK016,2025-03-11,Of,0.41,99.2,33.3,59.7,1.77,0,0,0,0.11
BK016,2025-03-06,Maçka,0.44,106.1,37.4,89.7,2.37,0,0,0,0.23
BK016,2025-03-19,Arsin,0.4,104.8,22.2,76.4,2.0,0,0,0,0.05
BK016,2025-03-08,Akçaabat,0.369,101.6,28.9,60.5,2.18,1,0,1,0.05
BK016,2025-03-09,Çarşıbaşı,0.362,89.7,24.6,58.7,1.99,0,0,0,0.26
BK016,2025-03-27,Araklı,0.379,118.2,31.4,69.9,1.26,0,1,0,0.14
BK016,2025-03-25,Araklı,0.403,94.2,36.6,76.4,1.93,0,0,0,0.24
BK016,2025-03-30,Arsin,0.384,93.0,31.4,58.5,2.42,0,0,0,0.27
BK016,2025-03-26,Araklı,0.404,101.5,26.3,59.0,2.0,0,0,0,0.18
BK016,2025-03-30,Araklı,0.403,88.2,32.1,63.3,2.05,0,0,0,0.12
BK016,2025-03-10,Araklı,0.408,101.1,32.0,59.7,2.19,0,0,0,0.14
BK016,2025-03-22,Çarşıbaşı,0.439,113.1,34.2,62.6,1.38,0,0,0,0.28
BK016,2025-03-04,Hayrat,0.4,86.8,23.2,85.9,2.74,0,0,0,0.23
BK016,2025-03-25,Akçaabat,0.441,100.9,38.9,61.8,1.62,0,0,0,0.18
BK016,2025-03-10,Köprübaşı,0.393,91.7,24.8,62.8,1.93,0,0,0,0.08
BK016,2025-03-03,Dernekpazarı,0.413,106.1,21.2,59.6,1.24,0,0,0,0.16
BK016,2025-03-09,Akçaabat,0.402,96.8,22.8,79.4,1.11,0,0,0,0.15
BK016,2025-03-05,Arsin,0.393,113.9,27.1,52.7,2.04,0,0,0,0.01
BK016,2025-03-04,Ortahisar,0.381,92.8,28.7,71.7,1.58,0,0,0,0.03
BK016,2025-03-04,Tonya,0.357,91.7,28.0,77.5,3.05,0,0,0,0.06
BK016,2025-03-02,Tonya,0.4,135.4,23.9,55.4,2.21,1,0,1,0.08
BK016,2025-03-26,Düzköy,0.419,77.5,36.3,65.3,2.47,0,0,0,0.12
BK016,2025-03-13,Araklı,0.416,116.6,33.3,59.5,1.69,0,0,0,0.23
BK016,2025-03-04,Beşikdüzü,0.385,98.1,24.1,53.3,1.52,0,0,0,0.19
BK016,2025-03-06,Araklı,0.417,116.9,28.3,84.5,1.71,0,0,0,0.11
BK016,2025-03-29,Yomra,0.398,106.0,29.9,71.8,2.23,0,0,0,0.12
BK016,2025-03-03,Dernekpazarı,0.45,97.4,33.4,58.2,2.71,0,0,0,0.11
BK016,2025-03-06,Vakfıkebir,0.435,92.1,31.6,49.8,1.21,0,0,0,0.1
BK016,2025-03-21,Of,0.392,86.7,31.6,67.3,2.45,0,0,0,0.15
BK016,2025-03-21,Ortahisar,0.371,102.3,22.6,77.6,2.41,0,0,0,0.06
BK016,2025-03-16,Maçka,0.394,100.4,38.5,63.1,2.33,0,0,0,0.11
BK016,2025-03-24,Sürmene,0.382,123.2,28.4,69.0,1.77,0,0,0,0.49
BK016,2025-03-06,Çaykara,0.437,84.1,26.9,80.8,1.77,0,0,0,0.28
BK016,2025-03-08,Köprübaşı,0.349,103.5,29.9,73.5,2.07,0,0,0,0.14
BK016,2025-03-01,Çaykara,0.384,68.6,34.8,65.0,1.92,0,0,0,0.22
BK016,2025-03-29,Beşikdüzü,0.377,92.0,29.1,66.6,1.42,0,0,0,0.12
BK016,2025-03-19,Maçka,0.442,87.4,30.1,76.4,2.53,0,0,0,0.26
BK016,2025-03-16,Araklı,0.387,92.8,31.6,55.3,2.09,0,0,0,0.15
BK016,2025-03-08,Akçaabat,0.405,94.2,29.5,64.0,1.92,0,0,0,0.4
BK016,2025-03-14,Maçka,0.387,117.4,35.1,67.6,1.48,0,0,0,0.24
BK016,2025-03-20,Hayrat,0.391,107.8,27.0,80.8,1.53,0,0,0,0.13
BK016,2025-03-07,Çaykara,0.41,73.1,31.8,49.8,2.18,0,0,0,0.04
BK016,2025-03-10,Düzköy,0.391,96.9,26.8,65.0,1.37,0,0,0,0.25
BK016,2025-03-05,Hayrat,0.416,97.6,34.5,83.1,1.69,0,0,0,0.02
BK016,2025-03-19,Köprübaşı,0.357,98.4,38.4,55.6,2.11,0,0,0,0.25
BK016,2025-03-30,Çarşıbaşı,0.427,83.8,31.4,74.9,2.12,0,0,0,0.02
BK016,2025-03-09,Yomra,0.42,99.0,30.3,58.5,2.46,0,0,0,0.08
BK016,2025-03-20,Of,0.381,108.9,31.5,61.4,2.33,0,0,0,0.45
BK016,2025-03-23,Köprübaşı,0.404,98.2,26.1,69.1,2.33,0,0,0,0.2
BK016,2025-03-09,Tonya,0.415,102.1,29.6,50.2,1.78,0,0,0,0.19
BK016,2025-03-01,Of,0.37,101.0,34.5,67.5,2.83,0,0,0,0.03
BK016,2025-03-13,Maçka,0.404,104.8,16.8,70.9,3.04,0,0,0,0.17
BK016,2025-03-24,Beşikdüzü,0.392,114.8,33.0,63.7,1.88,0,0,0,0.21
BK016,2025-03-23,Sürmene,0.414,100.9,29.7,78.9,1.26,0,0,0,0.22
BK016,2025-03-19,Vakfıkebir,0.381,84.3,26.2,81.7,2.13,0,0,0,0.13
BK016,2025-03-27,Of,0.428,105.7,25.1,67.2,1.66,0,0,0,0.03
BK016,2025-03-31,Yomra,0.422,75.9,26.1,60.0,1.41,0,0,0,0.24
BK016,2025-03-05,Akçaabat,0.385,108.7,25.7,65.5,2.49,0,0,0,0.04
BK016,2025-03-08,Yomra,0.413,94.6,33.0,61.8,2.08,0,0,0,0.14
BK016,2025-03-24,Akçaabat,0.391,113.7,31.2,53.5,2.29,0,1,0,0.06
BK016,2025-03-24,Arsin,0.431,88.5,31.5,84.0,2.96,1,0,1,0.1
BK016,2025-03-22,Hayrat,0.414,116.1,36.9,80.0,2.07,1,0,1,0.05
BK016,2025-03-05,Maçka,0.432,101.7,35.0,70.8,1.31,0,0,0,0.28
BK016,2025-03-09,Of,0.415,82.9,27.5,57.6,1.65,0,0,0,0.45
BK016,2025-03-19,Ortahisar,0.4,113.2,31.6,61.7,2.14,0,0,0,0.22
BK016,2025-03-21,Maçka,0.401,106.3,32.0,70.0,2.36,0,0,0,0.1
BK016,2025-03-23,Of,0.385,90.4,27.5,49.8,1.57,0,0,0,0.11
BK016,2025-03-27,Ortahisar,0.423,54.6,24.3,44.5,2.26,0,0,0,0.04
BK016,2025-03-14,Of,0.397,93.5,19.5,64.5,2.3,0,0,0,0.54
BK016,2025-03-11,Maçka,0.409,121.5,29.8,61.1,2.23,0,0,0,0.16
BK016,2025-03-15,Sürmene,0.418,89.3,32.5,46.6,1.89,0,0,0,0.14
BK016,2025-03-05,Of,0.393,116.5,30.4,61.4,1.76,0,0,0,0.38
BK016,2025-03-28,Düzköy,0.371,108.0,29.2,62.4,1.37,0,0,0,0.17
BK016,2025-03-11,Köprübaşı,0.39,96.0,33.5,72.0,2.6,0,0,0,0.08
BK016,2025-03-13,Çaykara,0.381,89.9,31.0,60.8,1.99,0,0,0,0.14
BK016,2025-03-22,Beşikdüzü,0.394,82.0,27.2,66.8,2.48,0,1,0,0.19
BK016,2025-03-15,Maçka,0.351,87.3,15.8,63.9,2.55,0,0,0,0.47
BK016,2025-03-28,Sürmene,0.38,97.0,27.7,64.9,1.61,0,0,0,0.07
BK016,2025-03-07,Hayrat,0.377,78.6,27.9,76.2,1.82,0,0,0,0.64
BK016,2025-03-12,Maçka,0.37,103.3,30.8,51.7,2.45,0,0,0,0.14
BK016,2025-03-28,Yomra,0.404,84.4,25.7,54.7,2.87,0,0,0,0.08
BK016,2025-03-16,Tonya,0.41,105.5,37.2,58.0,2.22,0,0,0,0.23
BK016,2025-03-31,Beşikdüzü,0.393,84.8,37.6,68.7,1.64,0,0,0,0.09
BK016,2025-03-14,Akçaabat,0.393,101.9,22.5,66.0,1.21,0,0,0,0.09
BK016,2025-03-09,Ortahisar,0.405,90.0,29.1,80.7,2.69,0,0,0,0.14
BK016,2025-03-14,Şalpazarı,0.4,112.4,28.8,65.1,1.84,1,0,1,0.11
BK016,2025-03-06,Akçaabat,0.393,105.6,33.1,54.4,2.79,0,0,0,0.13
BK016,2025-03-26,Akçaabat,0.332,87.7,30.7,70.9,0.84,0,0,0,0.14
BK016,2025-03-24,Şalpazarı,0.418,96.0,36.1,71.5,2.46,0,0,0,0.05
BK016,2025-03-17,Çarşıbaşı,0.401,99.4,39.7,81.9,1.51,0,0,0,0.13
BK016,2025-03-07,Köprübaşı,0.412,91.7,33.8,70.5,3.36,0,0,0,0.21
BK016,2025-03-04,Çarşıbaşı,0.423,103.4,34.4,64.0,1.11,0,0,0,0.15
BK016,2025-03-05,Çarşıbaşı,0.403,113.9,19.3,71.8,2.08,0,0,0,0.3
BK016,2025-03-09,Vakfıkebir,0.385,103.2,29.6,65.2,1.84,1,0,1,0.1
BK016,2025-03-14,Ortahisar,0.384,111.6,35.4,81.1,1.62,0,0,0,0.15
BK016,2025-03-16,Çaykara,0.417,108.7,31.6,50.3,2.09,0,0,0,0.23
BK016,2025-03-03,Şalpazarı,0.368,76.9,39.4,66.2,1.73,0,1,0,0.29
BK016,2025-03-12,Çarşıbaşı,0.381,94.3,31.2,58.9,2.28,0,0,0,0.19
BK016,2025-03-21,Yomra,0.419,111.6,27.3,48.6,2.14,0,0,0,0.3
BK016,2025-03-15,Maçka,0.408,108.4,27.8,72.8,2.68,0,0,0,0.05
BK016,2025-03-23,Beşikdüzü,0.424,109.6,34.9,68.5,1.91,1,0,1,0.11
BK016,2025-03-27,Tonya,0.401,119.8,28.4,75.9,1.78,0,0,0,0.04
BK016,2025-03-31,Hayrat,0.384,89.4,24.7,71.6,1.63,0,0,0,0.12
BK016,2025-03-09,Vakfıkebir,0.404,103.4,32.4,61.6,2.24,0,0,0,0.21
BK016,2025-03-16,Yomra,0.386,95.1,33.0,61.2,1.99,1,0,1,0.18
BK016,2025-03-15,Sürmene,0.386,120.7,35.9,73.9,1.8,1,0,1,0.21
BK016,2025-03-01,Yomra,0.391,111.7,29.0,46.5,2.64,0,0,0,0.12
BK016,2025-03-21,Tonya,0.374,68.2,28.8,65.9,2.64,0,0,0,0.09
BK016,2025-03-13,Yomra,0.436,110.5,35.4,68.4,1.0,0,0,0,0.34
BK016,2025-03-31,Araklı,0.406,106.1,28.7,67.4,1.55,0,0,0,0.17
BK016,2025-03-17,Sürmene,0.404,98.7,39.4,61.0,2.23,0,0,0,0.12
BK016,2025-03-04,Beşikdüzü,0.397,98.2,23.8,59.0,2.63,0,0,0,0.12
BK016,2025-03-24,Düzköy,0.391,129.9,33.8,57.1,0.76,1,0,1,0.24
BK016,2025-03-17,Beşikdüzü,0.382,99.2,31.2,79.3,2.18,0,0,0,0.27
BK016,2025-03-23,Of,0.392,113.5,27.1,64.6,2.6,0,0,0,0.24
BK016,2025-03-09,Çaykara,0.411,108.9,39.6,67.7,2.31,0,0,0,0.37
BK016,2025-03-26,Çarşıbaşı,0.398,85.2,28.0,39.8,2.25,0,0,0,0.25
BK016,2025-03-24,Hayrat,0.416,105.2,27.7,70.1,1.85,0,0,0,0.11
BK016,2025-03-01,Arsin,0.414,116.2,22.6,66.1,2.06,0,0,0,0.05
BK016,2025-03-19,Of,0.404,78.7,26.4,63.1,2.92,1,0,1,0.11
BK016,2025-03-08,Çarşıbaşı,0.432,110.8,26.0,62.5,1.78,0,0,0,0.08
BK016,2025-03-09,Yomra,0.406,71.7,25.5,57.4,1.57,0,0,0,0.2
BK016,2025-03-25,Araklı,0.415,80.8,31.6,64.6,1.47,0,0,0,0.22
BK016,2025-03-28,Çaykara,0.381,103.0,37.6,59.6,1.85,0,0,0,0.21
